Bird,State,Count,Score
Passer domesticus,US-HI,46683,0.032060
Haemorhous mexicanus,MX-COA,2512,0.032043
Zenaida asiatica,MX-AGU,1595,0.031979
Poecile atricapillus,CA-ON,1178158,0.031920
Turdus migratorius,US-PA,874134,0.031911
Cardinalis cardinalis,US-IL,637278,0.031888
Anser caerulescens,CA-NU,5089,0.031885
Thryothorus ludovicianus,US-GA,395603,0.031828
Poecile atricapillus,US-WI,639564,0.031814
Passer domesticus,CA-SK,57151,0.031804
Branta canadensis,CA-NU,5067,0.031747
Cardinalis cardinalis,US-IA,107540,0.031681
Pyrocephalus rubinus,MX-HID,1410,0.031638
Corvus corax,CA-NU,5039,0.031571
Cyanocitta cristata,US-AR,109252,0.031499
Turdus migratorius,US-VT,209167,0.031458
Turdus migratorius,US-SD,45321,0.031441
Cardinalis cardinalis,US-MS,80897,0.031434
Turdus migratorius,US-ID,140857,0.031429
Turdus migratorius,US-MT,162755,0.031337
Cardinalis cardinalis,US-HI,45468,0.031226
Cyanocitta cristata,CA-PE,8717,0.031072
Larus marinus,CA-NL,36779,0.031017
Poecile carolinensis,US-NC,463009,0.030968
Melospiza melodia,CA-PE,8682,0.030947
Turdus migratorius,US-KY,127779,0.030864
Cathartes aura,MX-ZAC,236,0.030817
Quiscalus mexicanus,MX-PUE,2855,0.030796
Cyanocitta cristata,US-WV,84023,0.030786
Zenaida macroura,US-AL,133341,0.030733
Turdus migratorius,US-IA,103673,0.030542
Cyanocitta cristata,US-PA,836000,0.030519
Turdus migratorius,US-WI,613134,0.030499
Poecile atricapillus,US-MI,672265,0.030386
Poecile atricapillus,CA-PE,8509,0.030331
Corvus brachyrhynchos,CA-BC,580751,0.030190
Corvus brachyrhynchos,US-AR,104560,0.030147
Mimus polyglottos,US-AL,130529,0.030084
Poecile atricapillus,CA-MB,84889,0.030067
Corvus brachyrhynchos,US-WI,603469,0.030019
Poecile atricapillus,US-MA,702147,0.030009
Spinus tristis,CA-NS,116727,0.029981
Turdus migratorius,US-MN,336937,0.029935
Turdus migratorius,CA-PE,8396,0.029928
Larus argentatus,CA-NB,46243,0.029907
Turdus migratorius,US-WA,704290,0.029902
Cyanocitta cristata,US-MI,661443,0.029897
Thryothorus ludovicianus,US-SC,251184,0.029891
Turdus migratorius,CA-BC,574043,0.029841
Melospiza melodia,CA-NB,46136,0.029838
Thryothorus ludovicianus,US-TN,264394,0.029830
Turdus migratorius,US-OH,724685,0.029805
Poecile carolinensis,US-TN,264148,0.029802
Pyrocephalus rubinus,MX-AGU,1483,0.029733
Zenaida macroura,US-PA,812632,0.029666
Spinus tristis,US-VT,196825,0.029602
Haemorhous mexicanus,MX-HID,1319,0.029597
Turdus migratorius,US-MI,653561,0.029541
Thryothorus ludovicianus,US-VA,597727,0.029480
Cyanocitta cristata,US-KY,121971,0.029461
Turdus migratorius,CA-SK,52891,0.029433
Turdus migratorius,CA-ON,1083422,0.029353
Zenaida macroura,US-KY,121295,0.029298
Thryothorus ludovicianus,US-AL,127076,0.029289
Turdus migratorius,US-NY,1176480,0.029262
Corvus brachyrhynchos,US-WA,688825,0.029245
Corvus brachyrhynchos,US-PA,800582,0.029226
Corvus brachyrhynchos,US-TN,259006,0.029222
Cyanocitta cristata,US-CT,295889,0.029180
Pica hudsonia,US-MT,151463,0.029163
Cyanocitta cristata,US-MA,682228,0.029157
Turdus migratorius,US-WV,79461,0.029115
Turdus migratorius,CA-YT,20485,0.029063
Cyanocitta cristata,CA-NS,113146,0.029061
Turdus migratorius,US-CO,514016,0.028979
Zenaida asiatica,MX-GUA,3927,0.028938
Cyanocitta cristata,US-TN,256273,0.028914
Melospiza melodia,US-RI,60608,0.028899
Anas platyrhynchos,CA-AB,191029,0.028877
Haemorhous mexicanus,MX-PUE,2675,0.028854
Corvus brachyrhynchos,US-NH,140981,0.028847
Cardinalis cardinalis,US-CT,292446,0.028841
Cyanocitta cristata,US-NY,1158294,0.028810
Turdus migratorius,US-OR,563712,0.028781
Larus argentatus,US-RI,60029,0.028623
Junco hyemalis,CA-YT,20135,0.028566
Larus argentatus,CA-NU,4559,0.028564
Corvus corax,US-AK,134933,0.028552
Turdus migratorius,US-MA,666937,0.028504
Melanerpes aurifrons,MX-COA,2233,0.028484
Quiscalus mexicanus,MX-YUC,26346,0.028390
Poecile carolinensis,US-AR,98316,0.028346
Poecile carolinensis,US-GA,351685,0.028295
Cardinalis cardinalis,US-KS,171877,0.028232
Branta canadensis,CA-AB,186670,0.028218
Spinus tristis,US-NH,137901,0.028217
Zenaida macroura,US-NE,80260,0.028148
Turdus migratorius,US-UT,167789,0.028130
Corvus brachyrhynchos,US-VA,569767,0.028101
Eremophila alpestris,CA-NU,4481,0.028075
Cyanocitta cristata,US-AL,121684,0.028046
Corvus brachyrhynchos,US-NC,417411,0.027918
Baeolophus bicolor,US-NC,416651,0.027867
Corvus brachyrhynchos,CA-ON,1028224,0.027858
Haemorhous mexicanus,MX-MEX,6556,0.027843
Branta canadensis,CA-MB,78508,0.027807
Cardinalis cardinalis,US-NY,1117636,0.027799
Cardinalis cardinalis,US-LA,186684,0.027792
Melospiza melodia,US-WA,654472,0.027787
Baeolophus bicolor,US-GA,345328,0.027783
Cardinalis cardinalis,US-MI,614337,0.027768
Passer domesticus,MX-DIF,16916,0.027758
Turdus migratorius,CA-QC,782618,0.027732
Melospiza melodia,US-WV,75626,0.027710
Cyanocitta cristata,US-MN,311082,0.027638
Cyanocitta cristata,US-MO,247494,0.027608
Melospiza melodia,US-OR,540183,0.027579
Spinus tristis,US-ME,252247,0.027503
Poecile carolinensis,US-SC,230968,0.027485
Cardinalis cardinalis,US-FL,995521,0.027457
Thryomanes bewickii,MX-DIF,16696,0.027397
Turdus migratorius,CA-AB,181191,0.027390
Melospiza melodia,US-VT,182074,0.027384
Mimus gilvus,MX-ROO,24326,0.027362
Poecile carolinensis,US-KY,113140,0.027328
Melospiza melodia,CA-BC,525552,0.027320
Larus argentatus,US-ME,250547,0.027318
Cyanocitta cristata,US-OH,663248,0.027279
Paroaria coronata,US-HI,39698,0.027263
Somateria spectabilis,CA-NU,4350,0.027255
Baeolophus bicolor,US-TN,241408,0.027237
Turdus migratorius,US-CT,275834,0.027202
Turdus migratorius,US-IN,276324,0.027175
Zenaida macroura,US-CT,275382,0.027158
Poecile atricapillus,CA-NL,32191,0.027147
Cyanocitta cristata,US-MS,69862,0.027146
Melospiza melodia,US-PA,743436,0.027140
Quiscalus mexicanus,MX-NLE,8580,0.027134
Pitangus sulphuratus,MX-TAB,3613,0.027131
Quiscalus mexicanus,MX-HID,1204,0.027016
Pyrocephalus rubinus,MX-QUE,2148,0.026998
Cardinalis cardinalis,US-TX,1198373,0.026950
Baeolophus bicolor,US-AR,93388,0.026926
Turdus migratorius,US-NH,131417,0.026890
Columbina inca,MX-QUE,2138,0.026872
Poecile atricapillus,US-CT,272058,0.026830
Sturnus vulgaris,CA-NS,104395,0.026813
Cathartes aura,MX-BCS,15313,0.026812
Spinus tristis,US-WI,538617,0.026793
Zenaida macroura,US-AZ,593846,0.026791
Thryothorus ludovicianus,US-MD,543555,0.026788
Cardinalis cardinalis,US-MA,626570,0.026779
Melospiza melodia,US-MA,625921,0.026751
Haemorhous mexicanus,US-AZ,592799,0.026744
Zenaida macroura,US-GA,332016,0.026712
Pyrocephalus rubinus,MX-TLA,344,0.026708
Cyanocitta cristata,US-DC,44202,0.026652
Columbina inca,MX-GUA,3610,0.026602
Zenaida asiatica,MX-YUC,24676,0.026591
Cyanocitta cristata,CA-ON,981300,0.026587
Stercorarius longicaudus,CA-NU,4232,0.026515
Gavia stellata,CA-NU,4232,0.026515
Quiscalus mexicanus,MX-TAB,3531,0.026515
Zenaida asiatica,MX-ZAC,203,0.026508
Cardinalis cardinalis,US-WI,532474,0.026487
Zenaida macroura,US-TN,234136,0.026416
Corvus brachyrhynchos,CA-MB,74573,0.026413
Passer domesticus,MX-COA,2066,0.026354
Pica hudsonia,US-ID,118106,0.026353
Thryothorus ludovicianus,US-AR,91280,0.026318
Turdus migratorius,CA-NS,102208,0.026252
Baeolophus bicolor,US-WV,71638,0.026248
Melospiza melodia,US-ME,240739,0.026248
Turdus migratorius,US-RI,55041,0.026245
Zenaida macroura,US-MI,579069,0.026174
Poecile atricapillus,US-IA,88770,0.026152
Columbina inca,MX-DIF,15932,0.026143
Corvus brachyrhynchos,US-KY,108035,0.026095
Anas platyrhynchos,US-ID,116847,0.026072
Cyanocitta cristata,US-IN,263938,0.025957
Mimus polyglottos,US-TX,1153426,0.025939
Corvus corax,CA-AB,171568,0.025935
Corvus brachyrhynchos,US-NY,1042591,0.025932
Melospiza melodia,US-CT,262634,0.025901
Passer domesticus,US-DC,42950,0.025897
Zenaida macroura,US-VA,524643,0.025876
Mimus polyglottos,US-MS,66564,0.025865
Larus argentatus,CA-PE,7254,0.025857
Turdus migratorius,US-TN,229026,0.025840
Zenaida macroura,US-WV,70340,0.025773
Agelaius phoeniceus,US-SD,37111,0.025745
Corvus brachyrhynchos,US-MI,569474,0.025740
Turdus migratorius,US-ND,54140,0.025733
Poecile atricapillus,US-NY,1033854,0.025715
Passer domesticus,MX-TLA,331,0.025699
Spinus tristis,CA-QC,724670,0.025679
Turdus migratorius,CA-NT,5849,0.025670
Quiscalus mexicanus,MX-COA,2012,0.025665
Cyanocitta cristata,US-VA,520026,0.025648
Thryomanes bewickii,MX-COA,2010,0.025639
Corvus corax,US-WY,52152,0.025633
Zenaida macroura,US-SC,215380,0.025630
Haemorhous mexicanus,MX-GUA,3477,0.025622
Cyanocitta cristata,US-IA,86938,0.025612
Branta canadensis,US-WY,52099,0.025607
Zenaida macroura,US-KS,155779,0.025588
Cyanocitta cristata,US-GA,317902,0.025577
Spinus tristis,US-MI,565721,0.025570
Baeolophus bicolor,US-KY,105736,0.025540
Melanerpes carolinus,US-GA,317177,0.025519
Zenaida macroura,US-IN,259466,0.025517
Junco hyemalis,US-NM,190730,0.025514
Anas platyrhynchos,CA-SK,45826,0.025501
Branta canadensis,US-IL,509568,0.025497
Pyrocephalus rubinus,MX-PUE,2362,0.025478
Turdus migratorius,US-MO,228335,0.025471
Turdus migratorius,CA-NB,39257,0.025389
Pyrocephalus rubinus,MX-GUA,3444,0.025379
Zenaida macroura,US-MO,227158,0.025340
Setophaga coronata,CA-YT,17855,0.025331
Thryothorus ludovicianus,US-DC,41998,0.025323
Poecile atricapillus,CA-SK,45475,0.025306
Zenaida macroura,US-WI,508643,0.025302
Baeolophus bicolor,US-SC,212440,0.025280
Zenaida macroura,US-NY,1014758,0.025240
Spinus tristis,US-PA,690654,0.025213
Spinus tristis,US-WV,68808,0.025211
Cyanocitta cristata,US-ME,230965,0.025183
Zenaida macroura,US-OK,82216,0.025134
Zenaida macroura,US-NC,375428,0.025110
Melospiza melodia,CA-QC,708464,0.025105
Spinus tristis,CA-NB,38811,0.025101
Melanerpes aurifrons,MX-TAB,3341,0.025088
Branta canadensis,CA-SK,45033,0.025060
Poecile carolinensis,US-VA,507768,0.025044
Zenaida macroura,US-FL,907976,0.025043
Passer domesticus,MX-MEX,5893,0.025028
Agelaius phoeniceus,US-IL,499718,0.025005
Branta canadensis,US-IA,84859,0.024999
Colaptes auratus,US-CO,443193,0.024986
Spinus tristis,CA-ON,921315,0.024961
Thryothorus ludovicianus,US-WV,67983,0.024909
Zenaida macroura,US-AR,86146,0.024838
Colaptes auratus,CA-BC,476541,0.024772
Passer domesticus,MX-HID,1104,0.024772
Melanerpes carolinus,US-AR,85916,0.024771
Cardinalis cardinalis,US-NE,70609,0.024763
Corvus brachyrhynchos,US-OK,80937,0.024743
Cyanocitta cristata,US-WI,497270,0.024736
Melanerpes carolinus,US-MO,221133,0.024667
Haemorhous mexicanus,MX-MIC,4366,0.024586
Branta canadensis,CA-ON,905849,0.024542
Sturnus vulgaris,US-KY,101534,0.024525
Mimus polyglottos,US-LA,164645,0.024511
Himatione sanguinea,US-HI,35689,0.024510
Spinus tristis,US-IN,249012,0.024489
Melanerpes aurifrons,MX-AGU,1220,0.024460
Agelaius phoeniceus,US-WI,491683,0.024458
Melanerpes carolinus,US-FL,886664,0.024455
Agelaius phoeniceus,US-NE,69715,0.024450
Turdus migratorius,US-KS,148709,0.024427
Columbina inca,MX-AGU,1218,0.024420
Corvus brachyrhynchos,CA-AB,161503,0.024414
Cyanocitta cristata,US-NE,69612,0.024414
Columbina inca,MX-HID,1088,0.024413
Pyrocephalus rubinus,MX-MIC,4332,0.024394
Corvus brachyrhynchos,US-MA,570593,0.024386
Haemorhous mexicanus,US-CO,431640,0.024335
Dryobates pubescens,US-IN,247415,0.024332
Hirundo rustica,MX-TLA,313,0.024301
Haemorhous mexicanus,MX-QUE,1932,0.024283
Corvus brachyrhynchos,US-MD,492131,0.024254
Quiscalus mexicanus,MX-GUA,3289,0.024237
Sturnus vulgaris,US-NE,69060,0.024220
Zenaida macroura,US-DC,40148,0.024207
Zenaida macroura,US-NH,118235,0.024193
Haliaeetus leucocephalus,US-AK,114247,0.024175
Cardinalis cardinalis,US-DE,105825,0.024160
Cyanocitta cristata,US-LA,162215,0.024149
Pica hudsonia,CA-SK,43377,0.024139
Zenaida macroura,US-MS,62118,0.024137
Columbina inca,MX-MIC,4285,0.024129
Anas rubripes,CA-NL,28590,0.024111
Anas platyrhynchos,US-MN,271335,0.024107
Zenaida macroura,US-MA,563582,0.024087
Agelaius phoeniceus,US-MI,532312,0.024060
Branta canadensis,US-MN,270765,0.024056
Tyrannus vociferans,MX-GUA,3264,0.024053
Melanerpes carolinus,US-AL,104294,0.024038
Poecile atricapillus,US-MT,124814,0.024032
Spinus tristis,US-IL,480060,0.024021
Poecile atricapillus,US-RI,50314,0.023991
Turdus migratorius,US-VA,486346,0.023987
Spinus tristis,US-MN,269788,0.023969
Corvus brachyrhynchos,US-GA,297817,0.023961
Cathartes aura,MX-NLE,7572,0.023947
Zenaida macroura,US-OH,581247,0.023906
Corvus brachyrhynchos,US-SC,200883,0.023905
Anas platyrhynchos,US-WY,48538,0.023857
Agelaius phoeniceus,US-IA,80952,0.023848
Cardinalis cardinalis,US-NJ,491469,0.023821
Branta canadensis,US-OH,579046,0.023815
Dryobates pubescens,US-MN,267907,0.023802
Anas platyrhynchos,US-CO,422090,0.023797
Corvus brachyrhynchos,US-OR,466067,0.023795
Zenaida macroura,US-VT,158080,0.023775
Spinus tristis,US-MA,556268,0.023774
Melospiza melodia,US-OH,577543,0.023754
Zenaida macroura,US-MD,481726,0.023741
Branta canadensis,US-ID,106334,0.023726
Colaptes auratus,US-MT,123216,0.023724
Baeolophus bicolor,US-CT,240563,0.023724
Branta canadensis,US-MI,524815,0.023722
Thryothorus ludovicianus,US-KY,98073,0.023689
Cyanocitta cristata,US-MD,480019,0.023657
Pluvialis dominica,CA-NU,3769,0.023614
Melozone fusca,MX-DIF,14384,0.023603
Agelaius phoeniceus,CA-ON,870401,0.023582
Corvus brachyrhynchos,CA-SK,42359,0.023572
Branta canadensis,US-NY,946282,0.023537
Cardinalis cardinalis,US-VT,156460,0.023531
Anas platyrhynchos,US-DC,39014,0.023523
Melanerpes carolinus,US-TN,208456,0.023519
Turdus migratorius,CA-MB,66284,0.023477
Dryobates pubescens,US-IA,79689,0.023476
Baeolophus bicolor,US-VA,475019,0.023428
Baeolophus bicolor,US-MO,209758,0.023399
Quiscalus mexicanus,MX-MEX,5503,0.023371
Poecile carolinensis,US-AL,101376,0.023365
Junco hyemalis,US-WA,548378,0.023282
Mimus polyglottos,US-GA,288903,0.023244
Toxostoma curvirostre,MX-ZAC,178,0.023244
Baeolophus bicolor,US-AL,100822,0.023238
Cyanocitta cristata,US-NC,347236,0.023224
Corvus brachyrhynchos,US-IA,78771,0.023206
Dryobates pubescens,US-PA,635611,0.023204
Anas platyrhynchos,CA-BC,446363,0.023204
Cardinalis cardinalis,US-RI,48648,0.023196
Sitta carolinensis,US-NH,113296,0.023183
Spinus tristis,US-CT,234876,0.023163
Cyanocitta cristata,US-KS,140947,0.023152
Hirundo rustica,MX-MEX,5451,0.023150
Haemorhous mexicanus,US-UT,138061,0.023146
Corvus brachyrhynchos,US-CT,234438,0.023120
Cyanocitta cristata,CA-NB,35748,0.023120
Zenaida macroura,US-NJ,476809,0.023111
Spinus tristis,US-NY,929023,0.023107
Melospiza melodia,US-NH,112921,0.023106
Melanerpes carolinus,US-NC,345214,0.023089
Melozone fusca,MX-TLA,297,0.023059
Sturnus vulgaris,US-UT,137266,0.023012
Melanerpes carolinus,US-KY,95179,0.022990
Zenaida macroura,MX-ZAC,176,0.022983
Turdus migratorius,US-MD,466148,0.022973
Mimus polyglottos,US-FL,832859,0.022971
Spinus tristis,US-OH,558210,0.022958
Zenaida macroura,US-SD,33080,0.022949
Anas platyrhynchos,US-MT,119152,0.022942
Zenaida macroura,US-NV,66448,0.022938
Stercorarius parasiticus,CA-NU,3661,0.022938
Junco hyemalis,US-OR,448962,0.022922
Spinus tristis,US-KY,94806,0.022900
Passer domesticus,MX-PUE,2122,0.022889
Haemorhous mexicanus,MX-BCN,15241,0.022866
Agelaius phoeniceus,US-ND,48107,0.022865
Melanerpes chrysogenys,MX-COL,3916,0.022859
Melanerpes carolinus,US-PA,625797,0.022846
Melospiza melodia,US-NY,917812,0.022829
Zenaida macroura,US-IL,455911,0.022813
Melanerpes carolinus,US-IN,231871,0.022803
Mimus polyglottos,US-SC,191263,0.022760
Melanerpes carolinus,US-SC,191190,0.022752
Sturnus vulgaris,CA-NL,26959,0.022735
Turdus migratorius,US-NJ,468748,0.022720
Spinus tristis,CA-PE,6365,0.022688
Melanerpes carolinus,US-VA,459930,0.022684
Anas platyrhynchos,US-UT,135285,0.022680
Tyrannus vociferans,MX-TLA,292,0.022671
Cynanthus latirostris,MX-GUA,3074,0.022652
Baeolophus bicolor,US-PA,620147,0.022639
Cardinalis cardinalis,CA-ON,833520,0.022583
Zenaida macroura,MX-CHH,2658,0.022577
Mimus gilvus,MX-YUC,20945,0.022570
Sturnus vulgaris,US-ID,101092,0.022557
Psaltriparus minimus,MX-DIF,13737,0.022541
Zenaida macroura,CA-ON,831893,0.022539
Mimus polyglottos,US-TN,199634,0.022524
Spinus tristis,US-IA,76405,0.022509
Zenaida macroura,CA-NS,87617,0.022504
Sitta carolinensis,US-VT,149624,0.022503
Cyanocitta cristata,CA-QC,634768,0.022493
Corvus brachyrhynchos,US-IN,228593,0.022481
Cathartes aura,MX-DUR,2787,0.022473
Poecile carolinensis,US-MD,455890,0.022468
Thryothorus ludovicianus,US-MS,57768,0.022447
Agelaius phoeniceus,US-MN,252395,0.022424
Anas platyrhynchos,US-ND,47174,0.022422
Poecile atricapillus,US-WA,527793,0.022408
Turdus migratorius,US-ME,205319,0.022386
Zenaida asiatica,MX-NLE,7066,0.022346
Colaptes auratus,US-ID,100127,0.022341
Cyanocitta cristata,US-OK,73058,0.022334
Anas platyrhynchos,US-IL,446248,0.022329
Antigone canadensis,CA-NU,3562,0.022317
Anas platyrhynchos,US-MI,492756,0.022272
Sturnus vulgaris,US-NY,895261,0.022268
Melospiza melodia,CA-ON,821601,0.022260
Corvus corax,US-UT,132736,0.022253
Dryobates pubescens,US-CT,225415,0.022230
Dryobates pubescens,US-MI,491750,0.022227
Agelaius phoeniceus,US-VT,147707,0.022215
Melozone fusca,MX-ZAC,170,0.022199
Saucerottia beryllina,MX-DIF,13512,0.022172
Agelaius phoeniceus,US-OH,538726,0.022157
Zenaida asiatica,MX-BCS,12646,0.022143
Sitta carolinensis,US-MN,249129,0.022134
Baeolophus bicolor,US-IN,224909,0.022118
Sturnus vulgaris,US-OK,72196,0.022071
Toxostoma curvirostre,MX-PUE,2046,0.022069
Sitta carolinensis,US-IN,223851,0.022014
Zenaida macroura,US-ND,46307,0.022010
Baeolophus bicolor,US-NH,107536,0.022004
Spinus tristis,US-MO,197211,0.021999
Cyanocitta cristata,US-SC,184841,0.021996
Cardinalis cardinalis,US-MN,247489,0.021988
Dryobates pubescens,US-MO,197101,0.021987
Dryobates pubescens,US-NH,107390,0.021974
Pyrocephalus rubinus,MX-MEX,5171,0.021961
Melanerpes aurifrons,MX-NLE,6939,0.021945
Columbina inca,MX-MEX,5166,0.021940
Passer domesticus,MX-QUE,1744,0.021920
Branta canadensis,US-CO,388420,0.021898
Larus delawarensis,CA-QC,617758,0.021891
Dryobates pubescens,US-WI,439694,0.021872
Branta canadensis,US-WI,439424,0.021858
Pica hudsonia,US-CO,387306,0.021835
Agelaius phoeniceus,US-CO,387189,0.021829
Colaptes auratus,US-OR,427331,0.021818
Spinus tristis,US-NE,62185,0.021809
Haemorhous mexicanus,MX-ZAC,167,0.021807
Junco hyemalis,CA-BC,418987,0.021781
Anas platyrhynchos,CA-ON,803628,0.021773
Branta canadensis,US-MT,112907,0.021740
Dryobates pubescens,US-KY,89996,0.021738
Pica hudsonia,US-UT,129642,0.021734
Branta canadensis,US-ND,45726,0.021733
Quiscalus mexicanus,MX-AGU,1082,0.021693
Corvus corax,MX-ZAC,166,0.021677
Cathartes aura,US-DE,94945,0.021676
Corvus corax,US-MT,112518,0.021665
Sturnus vulgaris,CA-QC,610638,0.021638
Melospiza melodia,US-DC,35866,0.021625
Columbina inca,MX-PUE,2004,0.021616
Branta canadensis,US-NJ,445882,0.021612
Corvus corax,CA-MB,60987,0.021601
Dryobates pubescens,US-OH,524738,0.021582
Sturnus vulgaris,CA-PE,6052,0.021573
Zenaida macroura,US-ME,197805,0.021567
Buteo jamaicensis,US-ID,96641,0.021563
Sturnus vulgaris,US-IL,430787,0.021555
Cathartes aura,MX-CHH,2537,0.021549
Branta canadensis,US-SD,31043,0.021536
Columbina inca,MX-MOR,3617,0.021534
Dryobates pubescens,US-IL,430124,0.021522
Cathartes aura,MX-SON,11323,0.021521
Melanerpes carolinus,US-IA,73023,0.021513
Passer domesticus,MX-MIC,3812,0.021466
Melanerpes carolinus,US-DC,35578,0.021452
Turdus migratorius,MX-DIF,13065,0.021439
Melanerpes carolinus,US-MD,434872,0.021432
Melanerpes carolinus,US-WV,58475,0.021425
Melanerpes carolinus,US-MS,55068,0.021398
Agelaius phoeniceus,US-ID,95897,0.021397
Corvus brachyrhynchos,US-MO,191714,0.021386
Melanerpes carolinus,US-OH,519777,0.021378
Haemorhous mexicanus,MX-AGU,1066,0.021373
Anas platyrhynchos,US-SD,30798,0.021366
Hirundo rustica,MX-MOR,3587,0.021356
Corvus brachyrhynchos,US-AL,92532,0.021327
Poecile carolinensis,US-OK,69674,0.021300
Sturnus vulgaris,CA-ON,785734,0.021288
Setophaga coronata,CA-NT,4845,0.021264
Melospiza melodia,US-IN,216120,0.021254
Pipilo erythrophthalmus,US-GA,264079,0.021247
Baeolophus bicolor,US-MA,497003,0.021241
Cardinalis cardinalis,US-NH,103771,0.021234
Larus brachyrhynchus,US-AK,100304,0.021224
Ardea alba,US-FL,769348,0.021219
Spinus tristis,US-VA,429241,0.021171
Junco hyemalis,US-CO,375157,0.021151
Zenaida macroura,US-IA,71794,0.021150
Pitangus sulphuratus,MX-NLE,6671,0.021097
Anas platyrhynchos,CA-QC,595364,0.021097
Larus delawarensis,CA-ON,778392,0.021089
Sturnus vulgaris,US-WV,57542,0.021084
Sturnus vulgaris,US-PA,577330,0.021076
Agelaius phoeniceus,US-DE,92301,0.021072
Cyanocitta cristata,US-IL,420287,0.021030
Corvus brachyrhynchos,US-RI,44092,0.021024
Passer domesticus,MX-ZAC,161,0.021024
Corvus brachyrhynchos,US-DC,34868,0.021024
Passer domesticus,US-IL,419893,0.021010
Cyanocitta cristata,US-RI,44049,0.021003
Quiscalus mexicanus,MX-QUE,1670,0.020990
Branta canadensis,US-IN,213095,0.020957
Zenaida macroura,US-NM,156613,0.020950
Agelaius phoeniceus,CA-SK,37640,0.020946
Zenaida macroura,US-LA,140662,0.020941
Pipilo maculatus,CA-BC,402805,0.020939
Anas platyrhynchos,US-WA,493104,0.020936
Agelaius phoeniceus,US-NY,841666,0.020935
Larus marinus,CA-NB,32367,0.020933
Melozone fusca,MX-MEX,4927,0.020925
Baeolophus bicolor,US-MD,424167,0.020904
Melanerpes aurifrons,MX-YUC,19393,0.020898
Branta canadensis,US-DC,34649,0.020892
Haemorhous mexicanus,MX-MOR,3509,0.020891
Dryobates pubescens,US-WV,56978,0.020877
Tyrannus vociferans,MX-AGU,1040,0.020851
Zenaida macroura,US-TX,926985,0.020847
Quiscalus quiscula,US-SD,30043,0.020842
Spinus tristis,CA-NL,24700,0.020830
Turdus migratorius,US-OK,68087,0.020815
